director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
Rod Lurie,569.0,583.0,185.0,2707.0,24290.0,49650799.0,125364,44503,5.0,929.0,118800000.0,10018.0,12820.0,33.0,10.75,8819
Jane Campion,443.0,353.0,957.0,238.0,4000.0,49315510.0,103923,5501,1.0,705.0,27500000.0,6005.0,635.0,19.9,5.55,656
Dwight H. Little,238.0,185.0,54.0,623.0,1343.0,49294393.0,51872,3866,0.0,518.0,30000000.0,3992.0,663.0,10.5,4.2,686
Nicholas Hytner,245.0,335.0,39.0,697.0,4575.0,48988266.0,49169,8628,2.0,514.0,35000000.0,6004.0,1527.0,19.6,6.05,849
Aaron Seltzer,99.0,85.0,64.0,729.0,3000.0,48546578.0,50415,6539,0.0,613.0,20000000.0,2006.0,869.0,2.7,1.85,806
Robin Budd,80.0,72.0,2.0,434.0,1000.0,48423368.0,13324,3402,1.0,79.0,20000000.0,2002.0,677.0,5.8,1.66,302
Tom Holland,215.0,180.0,170.0,632.0,1311.0,48416159.0,81843,3537,0.0,403.0,17500000.0,3984.0,1044.0,12.2,3.7,0
Jennifer Flackett,139.0,96.0,3.0,35.0,18000.0,48006503.0,28109,18178,3.0,110.0,37000000.0,2008.0,82.0,6.0,2.35,0
Cedric Nicolas-Troyan,231.0,120.0,19.0,9000.0,26000.0,47952020.0,37750,46719,2.0,134.0,115000000.0,2016.0,11000.0,6.1,2.35,16000
Simon Curtis,589.0,208.0,128.0,1471.0,29000.0,47902442.0,105535,35070,3.0,363.0,17400000.0,4026.0,2638.0,14.3,4.7,51000
Steve Trenbirth,85.0,72.0,0.0,384.0,3000.0,47887943.0,11634,4480,0.0,58.0,20000000.0,2003.0,455.0,5.4,1.85,227
Mennan Yapo,184.0,96.0,9.0,107.0,826.0,47852604.0,62364,1825,0.0,337.0,20000000.0,2007.0,626.0,5.9,2.35,0
Michael Hoffman,352.0,339.0,291.0,1023.0,14352.0,47437811.0,72790,18885,3.0,320.0,51500000.0,6025.0,1734.0,20.6,6.55,19000
Christophe Gans,267.0,132.0,50.0,368.0,992.0,46982632.0,172792,1933,0.0,1740.0,50000000.0,2006.0,495.0,6.6,2.35,0
Christian Ditter,148.0,110.0,11.0,591.0,2000.0,46813366.0,39440,4882,4.0,83.0,38000000.0,2016.0,756.0,6.1,2.35,15000
Griffin Dunne,105.0,194.0,330.0,1623.0,1978.0,46723725.0,56204,7552,2.0,273.0,48000000.0,3998.0,1889.0,11.8,2.35,25
Sarah Smith,190.0,97.0,6.0,561.0,1000.0,46440491.0,35446,2707,1.0,78.0,100000000.0,2011.0,579.0,7.1,1.85,0
Stanley Kramer,134.0,383.0,352.0,1520.0,1801.0,46300000.0,73780,7956,0.0,520.0,12400000.0,3924.0,1760.0,15.9,4.51,0
Paul Weiland,128.0,101.0,10.0,681.0,1000.0,46012734.0,54421,4298,2.0,101.0,40000000.0,2008.0,689.0,5.8,2.35,3000
Patrick Tatopoulos,164.0,92.0,148.0,227.0,978.0,45802315.0,119974,2184,1.0,169.0,35000000.0,2009.0,593.0,6.6,2.35,0
Christopher Cain,93.0,218.0,116.0,574.0,1031.0,45793199.0,45232,3273,5.0,231.0,24000000.0,3995.0,801.0,12.6,3.7,411
Clare Kilner,149.0,191.0,12.0,716.0,1812.0,45693818.0,46463,4548,1.0,345.0,31000000.0,4008.0,976.0,11.8,3.7,371
Lee Toland Krieger,407.0,204.0,86.0,1172.0,11904.0,45572862.0,118158,17078,3.0,270.0,25000000.0,4027.0,2517.0,13.9,4.7,34000
Jun Falkenstein,89.0,77.0,25.0,16.0,304.0,45542421.0,13319,575,0.0,53.0,30000000.0,2000.0,253.0,6.3,1.78,347
Elizabeth Allen Rosenbaum,147.0,207.0,40.0,842.0,1348.0,44757122.0,44336,4965,5.0,202.0,27000000.0,4016.0,1142.0,12.0,4.2,0
Michel Hazanavicius,576.0,100.0,405.0,628.0,996.0,44667095.0,190030,4606,0.0,583.0,15000000.0,2011.0,897.0,8.0,1.33,30000
Christopher Guest,410.0,351.0,1512.0,2397.0,3497.0,44564792.0,103161,13365,9.0,964.0,22000000.0,8005.0,2957.0,28.7,7.4,650
Eugenio Derbez,41.0,115.0,399.0,83.0,399.0,44456509.0,22105,688,1.0,81.0,5000000.0,2013.0,89.0,7.6,1.85,14000
Michael Rymer,165.0,196.0,96.0,1357.0,1775.0,44310945.0,48589,7838,3.0,724.0,42000000.0,4001.0,1406.0,11.3,4.7,375
Danny Cannon,215.0,218.0,82.0,1547.0,45722.0,44269585.0,106317,52706,2.0,532.0,34000000.0,4003.0,1580.0,11.4,4.7,891
Fernando Meirelles,669.0,385.0,1059.0,209.0,1928.0,44202164.0,704013,2918,0.0,1617.0,43300000.0,6015.0,529.0,22.8,5.55,28000
Theodore Melfi,275.0,102.0,51.0,360.0,13000.0,44134898.0,72803,20330,3.0,171.0,13000000.0,2014.0,6000.0,7.3,1.85,33000
Bernardo Bertolucci,195.0,325.0,1946.0,448.0,1319.0,43984230.0,88087,2951,1.0,234.0,23750000.0,3957.0,733.0,15.9,4.01,0
Gary David Goldberg,120.0,98.0,30.0,664.0,944.0,43894863.0,25883,4879,2.0,262.0,30000000.0,2005.0,940.0,5.9,2.35,0
Shana Feste,296.0,317.0,57.0,1474.0,19000.0,43728548.0,53531,25127,6.0,240.0,41000000.0,6033.0,2578.0,19.3,7.05,0
Jerome Robbins,120.0,152.0,34.0,249.0,804.0,43650000.0,71919,1802,0.0,316.0,6000000.0,1961.0,271.0,7.6,2.2,0
Audrey Wells,111.0,113.0,22.0,148.0,727.0,43601508.0,35718,1310,1.0,317.0,18000000.0,2003.0,171.0,6.7,1.85,0
Scott Waugh,327.0,132.0,76.0,464.0,3000.0,43568507.0,136954,7081,1.0,346.0,66000000.0,2014.0,3000.0,6.5,2.35,32000
Chris Kentis,453.0,165.0,18.0,39.0,168.0,43056112.0,60822,285,1.0,1070.0,2500000.0,4014.0,54.0,11.0,3.7,0
Jim Fall,66.0,94.0,13.0,566.0,925.0,42672630.0,27580,3423,1.0,172.0,17000000.0,2003.0,738.0,5.3,2.35,0
Stuart Gillard,60.0,96.0,8.0,199.0,533.0,42660000.0,25086,1254,0.0,87.0,17000000.0,1993.0,219.0,4.8,1.85,1000
James Gartner,95.0,118.0,0.0,543.0,696.0,42643187.0,34910,2577,1.0,145.0,0.0,2006.0,663.0,7.2,2.35,0
Michael Dougherty,198.0,98.0,66.0,562.0,3000.0,42592530.0,29867,4567,0.0,181.0,15000000.0,2015.0,658.0,6.2,2.35,27000
Danny DeVito,215.0,338.0,0.0,1519.0,50436.0,42284315.0,98059,57375,4.0,556.0,130000000.0,5997.0,1701.0,18.8,6.05,949
Jorge Blanco,156.0,91.0,2.0,480.0,12000.0,42194060.0,41259,22668,1.0,72.0,70000000.0,2009.0,10000.0,6.1,2.35,0
Karyn Kusama,478.0,200.0,90.0,623.0,33000.0,42062780.0,203326,34990,1.0,826.0,78000000.0,4014.0,856.0,10.6,4.2,6000
Drew Goddard,634.0,95.0,246.0,751.0,26000.0,42043633.0,277172,29551,0.0,986.0,30000000.0,2012.0,821.0,7.0,2.35,66000
Tim McCanlies,97.0,208.0,46.0,1326.0,3982.0,41973062.0,45567,12218,1.0,355.0,30000000.0,4001.0,3599.0,14.4,3.7,500
Tim Robbins,147.0,254.0,0.0,1067.0,13276.0,41924970.0,81232,17781,2.0,351.0,43000000.0,3994.0,1156.0,14.5,4.2,625
Todd Field,430.0,275.0,286.0,1063.0,15000.0,41378253.0,125196,19307,1.0,830.0,27700000.0,4007.0,1491.0,15.1,4.7,5951
Morgan Spurlock,406.0,296.0,879.0,1355.0,16773.0,41041218.0,120412,35192,14.0,517.0,11565000.0,6028.0,14734.0,18.0,3.63,0
Daniel Stamm,311.0,87.0,13.0,308.0,463.0,40990055.0,41509,1958,0.0,300.0,1800000.0,2010.0,400.0,5.6,1.85,0
Richard Fleischer,353.0,606.0,650.0,979.0,2839.0,40900000.0,161490,6871,2.0,579.0,70900000.0,9847.0,1271.0,32.7,9.79,2000
Ken Scott,258.0,196.0,62.0,251.0,1390.0,40873830.0,82877,2570,12.0,184.0,61000000.0,4028.0,560.0,11.8,4.7,0
David Lynch,808.0,649.0,0.0,1645.0,19982.0,40817444.0,628615,26985,6.0,3642.0,70020000.0,9941.0,2425.0,38.2,10.27,36000
Nicole Holofcener,564.0,448.0,660.0,1752.0,3047.0,40401345.0,87433,9745,9.0,478.0,15750000.0,10026.0,2340.0,33.3,10.25,12911
Perry Andelin Blake,56.0,80.0,11.0,499.0,911.0,40363530.0,18254,3058,2.0,307.0,16000000.0,2002.0,521.0,3.3,1.85,1000
David Mirkin,116.0,123.0,7.0,692.0,931.0,40334024.0,44168,2912,3.0,216.0,35000000.0,2001.0,754.0,6.2,2.35,989
Beeban Kidron,143.0,108.0,17.0,186.0,14000.0,40203020.0,74315,15634,1.0,259.0,40000000.0,2004.0,1000.0,5.9,2.35,0
Pitof,212.0,87.0,26.0,566.0,827.0,40198710.0,87451,3144,0.0,660.0,100000000.0,2004.0,825.0,3.3,2.35,0
Chris Stokes,72.0,176.0,1096.0,464.0,555.0,40066497.0,25232,2401,0.0,268.0,12000000.0,4016.0,497.0,7.7,1.85,531
Billy Bob Thornton,189.0,368.0,0.0,1083.0,16000.0,40002541.0,83831,18973,2.0,492.0,57890000.0,3996.0,1185.0,13.8,4.2,652
Leslie Small,31.0,164.0,30.0,131.0,1312.0,39936881.0,9605,1933,1.0,38.0,2500000.0,4024.0,444.0,14.2,3.7,614
Cathy Malkasian,38.0,85.0,0.0,503.0,1000.0,39880476.0,12218,2908,0.0,33.0,25000000.0,2002.0,535.0,5.2,2.35,187
Michael Schultz,79.0,300.0,234.0,1165.0,2451.0,39879730.0,11591,7606,1.0,148.0,13000000.0,5974.0,1656.0,20.4,1.85,1076
Xavier Gens,367.0,216.0,174.0,885.0,2866.0,39709528.0,171291,7044,5.0,602.0,27000000.0,4018.0,1477.0,12.1,4.7,0
Harry Elfont,169.0,198.0,8.0,761.0,3982.0,39591947.0,56785,8028,4.0,489.0,32000000.0,3999.0,1431.0,11.8,3.7,0
Joe Camp,5.0,86.0,24.0,142.0,407.0,39552600.0,3411,1090,0.0,36.0,500000.0,1974.0,189.0,6.1,1.85,816
Steve Antin,197.0,119.0,59.0,676.0,2000.0,39440655.0,61680,4315,1.0,222.0,55000000.0,2010.0,828.0,6.4,2.35,19000
John Eng,45.0,80.0,0.0,362.0,971.0,39399750.0,5674,3017,0.0,35.0,25000000.0,2003.0,503.0,5.6,2.35,329
Peter Webber,369.0,231.0,146.0,1163.0,19879.0,39302309.0,146545,36044,0.0,688.0,50000000.0,4010.0,14184.0,13.2,4.7,3000
Patrick Hughes,320.0,131.0,385.0,11000.0,26000.0,39292022.0,127258,52610,15.0,351.0,90000000.0,2014.0,13000.0,6.1,2.35,56000
Gurinder Chadha,311.0,334.0,294.0,889.0,2612.0,39142798.0,108492,6749,2.0,730.0,20500159.0,6016.0,1998.0,18.3,6.55,695
Rachel Talalay,151.0,197.0,108.0,1500.0,46000.0,38936626.0,55555,51664,0.0,425.0,33500000.0,3986.0,1541.0,10.1,4.2,963
James Marsh,613.0,213.0,240.0,149.0,13041.0,38845241.0,305988,14168,0.0,522.0,16000000.0,4022.0,903.0,15.5,4.2,90000
Steven Seagal,47.0,101.0,0.0,158.0,854.0,38590500.0,17997,1860,1.0,140.0,50000000.0,1994.0,643.0,4.4,2.35,812
Phil Joanou,124.0,218.0,42.0,940.0,12763.0,38432823.0,37213,18462,3.0,163.0,34000000.0,4022.0,2637.0,11.6,4.7,0
John Crowley,351.0,111.0,34.0,54.0,838.0,38317535.0,73249,995,1.0,212.0,11000000.0,2015.0,55.0,7.5,1.85,36000
Carl Rinsch,218.0,128.0,47.0,982.0,18000.0,38297305.0,116994,20965,2.0,324.0,175000000.0,2013.0,1000.0,6.3,2.35,35000
Mike Nawrocki,75.0,167.0,24.0,31.0,377.0,38273231.0,5172,617,0.0,100.0,29000000.0,4010.0,185.0,12.3,3.7,359
Paul Michael Glaser,120.0,101.0,343.0,384.0,581.0,38122105.0,112669,2373,1.0,226.0,27000000.0,1987.0,571.0,6.6,1.37,0
James Foley,330.0,307.0,492.0,452.0,18694.0,38093845.0,121676,34031,6.0,640.0,57500000.0,5994.0,14542.0,20.5,7.05,950
Sean Penn,424.0,272.0,0.0,845.0,17723.0,38072384.0,468980,19545,0.0,1291.0,60000000.0,4008.0,926.0,15.0,4.7,76000
Joel Gallen,97.0,99.0,11.0,971.0,11000.0,37882551.0,80305,15369,0.0,393.0,16000000.0,2001.0,983.0,5.7,1.85,0
Kerry Conran,197.0,106.0,14.0,582.0,11000.0,37760080.0,72868,12871,2.0,618.0,70000000.0,2004.0,1000.0,6.1,1.85,0
Joan Chen,101.0,103.0,643.0,586.0,24000.0,37752931.0,20201,26938,2.0,180.0,40000000.0,2000.0,1000.0,5.5,1.85,0
John Hoffman,52.0,87.0,9.0,503.0,818.0,37566230.0,3407,2164,1.0,48.0,17000000.0,2003.0,636.0,5.1,1.85,309
Alan Poul,148.0,104.0,16.0,584.0,1000.0,37481242.0,40654,3356,0.0,97.0,35000000.0,2010.0,700.0,5.3,2.35,0
Christian E. Christiansen,138.0,91.0,26.0,638.0,3000.0,37300107.0,29147,5349,1.0,115.0,16000000.0,2011.0,1000.0,4.8,2.35,0
Nicolas Winding Refn,1594.0,400.0,0.0,1302.0,111000.0,37269093.0,609495,116502,3.0,1957.0,26800000.0,8048.0,2766.0,27.6,8.4,133000
Neil Marshall,791.0,310.0,591.0,772.0,13678.0,37083621.0,282485,17063,1.0,1697.0,33500000.0,6023.0,1140.0,19.6,7.05,10000
Edward Norton,148.0,128.0,0.0,754.0,955.0,37036404.0,44816,5404,3.0,259.0,30000000.0,2000.0,869.0,6.4,1.85,0
David Raynr,90.0,301.0,27.0,824.0,11998.0,36935921.0,10525,15619,8.0,132.0,18000000.0,6001.0,1171.0,16.1,5.55,1022
Chris Nahon,116.0,98.0,20.0,872.0,5000.0,36833473.0,53126,7945,1.0,254.0,25000000.0,2001.0,888.0,6.6,2.35,0
Chuck Sheetz,44.0,82.0,6.0,345.0,759.0,36696761.0,6808,2197,0.0,38.0,23000000.0,2001.0,563.0,6.5,1.85,227
Don Siegel,53.0,112.0,152.0,459.0,16000.0,36500000.0,87090,17568,0.0,142.0,8000000.0,1979.0,466.0,7.6,1.85,0
Camille Delamarre,325.0,196.0,22.0,711.0,23805.0,36313384.0,58870,26798,2.0,233.0,53000000.0,4029.0,900.0,10.8,4.7,0
Todd Graff,177.0,229.0,1300.0,896.0,1690.0,36125510.0,18434,4962,7.0,110.0,45000000.0,4021.0,997.0,12.1,4.7,1000
Walter Hill,495.0,377.0,1576.0,1893.0,16811.0,36101317.0,82707,35856,5.0,579.0,150000000.0,7994.0,13071.0,23.7,8.4,12246
Barry Cook,113.0,87.0,43.0,210.0,882.0,36073232.0,8913,1971,0.0,66.0,80000000.0,2013.0,396.0,5.2,2.35,0
Diane Keaton,82.0,94.0,0.0,235.0,374.0,36037909.0,10132,1238,3.0,130.0,60000000.0,2000.0,258.0,4.7,1.85,390
Henry Koster,42.0,135.0,28.0,275.0,726.0,36000000.0,6359,1920,1.0,69.0,5000000.0,1953.0,422.0,6.8,2.2,0
Cecil B. DeMille,44.0,152.0,309.0,132.0,232.0,36000000.0,9456,825,0.0,107.0,4000000.0,1952.0,178.0,6.7,1.37,625
Robert Lorenz,239.0,111.0,39.0,461.0,16000.0,35754555.0,47954,17871,0.0,150.0,0.0,2012.0,897.0,6.8,2.35,11000
Andrew Bergman,114.0,212.0,62.0,660.0,2944.0,35754405.0,36873,5944,1.0,182.0,76000000.0,3996.0,1358.0,9.6,3.7,1010
Dan Mazer,158.0,109.0,11.0,411.0,22000.0,35537564.0,49671,24063,1.0,166.0,11500000.0,2016.0,851.0,6.0,2.35,11000
Gregory Nava,37.0,127.0,16.0,399.0,565.0,35422828.0,19126,1735,1.0,155.0,20000000.0,1997.0,441.0,6.7,2.35,0
Joseph Ruben,40.0,105.0,29.0,97.0,584.0,35324232.0,32224,1132,1.0,62.0,68000000.0,1995.0,220.0,5.6,2.35,617
Jake Schreier,443.0,198.0,28.0,591.0,1635.0,35315702.0,115899,4733,5.0,244.0,14500000.0,4027.0,849.0,13.5,4.7,13000
Justin Chadwick,380.0,256.0,112.0,19038.0,20113.0,35139705.0,105580,78124,4.0,360.0,70000000.0,4021.0,19098.0,13.8,4.2,13000
Scott Speer,121.0,99.0,35.0,433.0,3000.0,35057332.0,45394,4863,0.0,72.0,33000000.0,2012.0,594.0,6.5,2.35,19000
Oliver Parker,417.0,395.0,128.0,1744.0,15897.0,35042787.0,139734,22938,14.0,517.0,87500000.0,8019.0,2525.0,25.9,8.4,17646
Christian Duguay,163.0,209.0,36.0,692.0,5000.0,35035073.0,30167,7876,0.0,249.0,80000000.0,4002.0,1545.0,10.2,4.7,628
Todd Strauss-Schulson,161.0,90.0,12.0,587.0,786.0,35033759.0,55008,2462,4.0,93.0,19000000.0,2011.0,651.0,6.3,2.35,21000
Mark Helfrich,127.0,101.0,7.0,440.0,1000.0,35000629.0,74622,2822,1.0,150.0,25000000.0,2007.0,562.0,5.6,1.85,0
J Blakeson,194.0,112.0,5.0,724.0,17000.0,34912982.0,55617,19974,0.0,266.0,38000000.0,2016.0,1000.0,5.2,2.35,14000
Robert Harmon,106.0,183.0,22.0,1205.0,2000.0,34882660.0,27959,6270,0.0,326.0,32000000.0,3995.0,1587.0,10.3,4.2,1280
Martin Lawrence,11.0,108.0,0.0,388.0,585.0,34746109.0,3122,3023,2.0,14.0,8000000.0,1996.0,434.0,5.6,2.35,559
Liz Friedlander,101.0,118.0,3.0,439.0,1000.0,34703228.0,21767,3797,0.0,127.0,30000000.0,2006.0,712.0,6.7,1.85,0
Florent-Emilio Siri,152.0,113.0,17.0,759.0,87000.0,34636443.0,93790,103354,0.0,288.0,52000000.0,2005.0,13000.0,6.6,2.35,0
James Gray,735.0,462.0,460.0,1487.0,22812.0,34579114.0,139137,27673,9.0,505.0,73000000.0,8028.0,2223.0,27.0,8.9,401
Peter Landesman,219.0,123.0,15.0,745.0,10000.0,34531832.0,44788,13371,0.0,138.0,35000000.0,2015.0,979.0,7.1,2.35,23000
George Armitage,186.0,195.0,10.0,479.0,11893.0,34485930.0,89227,14016,6.0,389.0,65000000.0,4001.0,1209.0,12.3,4.2,288
Tommy O'Haver,152.0,183.0,26.0,1842.0,26000.0,34473936.0,63417,39777,2.0,424.0,57000000.0,4005.0,5000.0,12.1,4.2,0
Patty Jenkins,185.0,109.0,260.0,592.0,9000.0,34468224.0,105568,11736,2.0,533.0,4500000.0,2003.0,844.0,7.3,1.85,0
Kevin Tancharoen,201.0,207.0,128.0,1385.0,2808.0,34313048.0,19218,10351,0.0,103.0,27000000.0,4020.0,1612.0,10.4,4.2,0
Peter Sollett,358.0,281.0,18.0,1620.0,8206.0,34094265.0,85493,13130,3.0,289.0,16800000.0,6025.0,1985.0,20.4,5.55,219
Ari Sandel,132.0,101.0,17.0,429.0,35000.0,34017854.0,51326,36892,4.0,116.0,8500000.0,2015.0,966.0,6.5,2.35,8000
Mark Romanek,535.0,199.0,264.0,1777.0,59000.0,34009176.0,207811,65005,0.0,925.0,27000000.0,4012.0,1871.0,14.0,4.2,33000
Kelly Makin,90.0,102.0,6.0,584.0,711.0,33864342.0,29968,2913,1.0,117.0,40000000.0,1999.0,683.0,5.8,1.85,445
Phil Traill,128.0,99.0,3.0,628.0,14000.0,33860010.0,33088,16461,3.0,143.0,15000000.0,2009.0,982.0,4.8,1.85,0
Matt Williams,78.0,120.0,18.0,944.0,20000.0,33771174.0,27044,22383,2.0,240.0,15000000.0,2000.0,1000.0,6.8,1.85,0
Jonathan Hensleigh,192.0,140.0,36.0,336.0,669.0,33682273.0,124242,2114,1.0,622.0,33000000.0,2004.0,403.0,6.5,2.35,4000
Kent Alterman,164.0,99.0,3.0,490.0,8000.0,33472850.0,67005,10026,3.0,119.0,55000000.0,2008.0,509.0,5.8,2.35,0
Steven E. de Souza,63.0,102.0,133.0,690.0,2000.0,33423521.0,53115,5443,1.0,282.0,35000000.0,1994.0,1000.0,3.8,2.35,0
John Patrick Shanley,293.0,104.0,53.0,652.0,22000.0,33422556.0,99236,33903,0.0,321.0,20000000.0,2008.0,11000.0,7.5,1.85,0
Sheldon Lettich,57.0,209.0,46.0,133.0,730.0,33376305.0,32931,1256,3.0,122.0,21000000.0,3984.0,158.0,12.2,3.7,0
Dinesh D'Souza,30.0,87.0,67.0,67.0,871.0,33349949.0,9010,1111,0.0,199.0,2500000.0,2012.0,118.0,5.1,1.85,0
Daniel Barnz,250.0,207.0,66.0,1088.0,16000.0,33163449.0,69337,20656,3.0,166.0,17000000.0,4023.0,1895.0,12.0,4.7,16000
Marcus Raboy,30.0,170.0,14.0,855.0,1429.0,32983713.0,20381,5648,2.0,76.0,20000000.0,4011.0,1111.0,11.0,3.7,1383
Rowdy Herrington,118.0,242.0,18.0,659.0,1390.0,32744099.0,46209,4211,4.0,265.0,17000000.0,3993.0,799.0,13.2,4.7,352
John Gatins,75.0,98.0,61.0,83.0,649.0,32701088.0,10018,1400,1.0,108.0,32000000.0,2005.0,579.0,6.9,2.35,0
Bonnie Hunt,106.0,115.0,597.0,597.0,893.0,32662299.0,16469,3946,1.0,275.0,24000000.0,2000.0,854.0,6.9,1.85,0
Joseph Zito,220.0,204.0,34.0,127.0,529.0,32600000.0,35631,1324,1.0,416.0,11800000.0,3969.0,408.0,11.2,3.7,0
Steve Bendelack,151.0,90.0,68.0,100.0,328.0,32553210.0,88714,794,0.0,235.0,25000000.0,2007.0,132.0,6.3,1.85,0
Christopher Landon,220.0,101.0,52.0,332.0,510.0,32453345.0,31791,2161,0.0,155.0,5000000.0,2014.0,358.0,5.0,1.78,10000
Grant Heslov,271.0,94.0,293.0,939.0,18000.0,32416109.0,109620,32474,0.0,268.0,25000000.0,2009.0,12000.0,6.2,2.35,15000
Mike Figgis,154.0,217.0,162.0,1374.0,14000.0,32368140.0,96771,19166,0.0,356.0,7600000.0,3994.0,1709.0,13.0,3.44,111
Stanley Tong,62.0,89.0,7.0,36.0,186.0,32333860.0,29843,407,1.0,81.0,7500000.0,1995.0,147.0,6.7,2.35,0
Dan Gilroy,534.0,117.0,66.0,85.0,15000.0,32279955.0,293304,15554,1.0,552.0,8500000.0,2014.0,241.0,7.9,2.35,65000
Marco Schnabel,150.0,87.0,12.0,645.0,3000.0,32178777.0,43300,6658,6.0,250.0,62000000.0,2008.0,966.0,3.8,2.35,0
Hayao Miyazaki,888.0,479.0,24000.0,1176.0,23916.0,32140315.0,939203,27030,0.0,1946.0,2477000000.0,8010.0,1577.0,32.9,7.4,52000
Hironobu Sakaguchi,166.0,106.0,6.0,422.0,12000.0,32131830.0,72259,15015,1.0,788.0,137000000.0,2001.0,2000.0,6.4,1.85,0
Susanna White,231.0,217.0,48.0,267.0,437.0,32103666.0,21817,1395,7.0,80.0,35000000.0,4026.0,279.0,12.5,4.7,0
Tony Goldwyn,139.0,204.0,1912.0,212.0,30000.0,32080020.0,26491,31166,4.0,281.0,37000000.0,4000.0,784.0,12.7,3.7,860
Patrick Read Johnson,38.0,199.0,64.0,654.0,1610.0,32041078.0,35766,4390,2.0,132.0,53000000.0,3984.0,851.0,11.2,3.7,710
Tim Blake Nelson,184.0,190.0,1192.0,1394.0,2000.0,32034806.0,34666,6600,4.0,306.0,10000000.0,4002.0,1670.0,12.4,3.7,0
Alfred Hitchcock,895.0,923.0,104000.0,1628.0,3674.0,32000000.0,645282,11115,7.0,2163.0,21481699.0,15683.0,3010.0,58.8,13.49,19956
Adam Brooks,160.0,112.0,20.0,61.0,16000.0,31973840.0,127760,16289,5.0,168.0,0.0,2008.0,109.0,7.2,2.35,0
Davis Guggenheim,500.0,281.0,147.0,452.0,13563.0,31871970.0,83797,15712,6.0,643.0,33000000.0,6013.0,899.0,19.6,6.55,1166
Walter Salles,519.0,353.0,537.0,4098.0,17913.0,31786148.0,107024,35381,6.0,796.0,57900000.0,6015.0,10343.0,19.7,7.05,27000
Shane Acker,263.0,79.0,30.0,265.0,940.0,31743332.0,111117,1594,0.0,245.0,30000000.0,2009.0,271.0,7.1,1.85,13000
Kirsten Sheridan,148.0,114.0,59.0,403.0,49000.0,31655091.0,87331,50927,0.0,364.0,30000000.0,2007.0,702.0,7.5,2.35,18000
Mark Tonderai,224.0,101.0,13.0,261.0,34000.0,31607598.0,58366,35717,1.0,160.0,6900000.0,2012.0,924.0,5.6,2.35,10000
Craig Brewer,356.0,232.0,306.0,704.0,3275.0,31598123.0,85988,5739,1.0,406.0,23000000.0,4011.0,1035.0,14.4,4.2,0
Jim Field Smith,180.0,104.0,14.0,756.0,2000.0,31584722.0,101730,5707,1.0,131.0,20000000.0,2010.0,934.0,6.4,2.35,0
Dexter Fletcher,432.0,212.0,904.0,282.0,40000.0,31571264.0,65020,42390,6.0,238.0,46000000.0,4032.0,1464.0,15.0,4.7,30000
Levan Gabriadze,270.0,83.0,6.0,142.0,707.0,31537320.0,44329,1565,0.0,309.0,1000000.0,2014.0,305.0,5.7,1.85,13000
David Moreau,172.0,92.0,0.0,451.0,17000.0,31397498.0,44130,18765,1.0,156.0,12000000.0,2008.0,527.0,5.4,2.35,0
Christopher Erskin,45.0,97.0,4.0,826.0,1000.0,31179516.0,5928,5006,5.0,49.0,12000000.0,2004.0,1000.0,4.3,2.35,243
Derek Cianfrance,794.0,252.0,620.0,1235.0,66000.0,31084857.0,328595,70354,3.0,659.0,18500000.0,4022.0,2748.0,14.7,4.01,72000
Zach Braff,354.0,208.0,0.0,673.0,17625.0,30370155.0,216936,20602,7.0,1071.0,8500000.0,4018.0,1379.0,14.3,4.7,0
John Fortenberry,63.0,82.0,12.0,281.0,8000.0,30324946.0,48458,9271,2.0,239.0,17000000.0,1998.0,357.0,6.2,1.85,0
Bob Dolman,92.0,98.0,7.0,73.0,931.0,30306281.0,12388,1917,2.0,147.0,10000000.0,2002.0,797.0,5.6,2.35,744
Rick Rosenthal,151.0,94.0,28.0,731.0,2000.0,30259652.0,26905,5440,5.0,614.0,15000000.0,2002.0,864.0,4.1,2.35,0
Jacques Perrin,213.0,185.0,126.0,7.0,130.0,30168584.0,17999,218,0.0,195.0,200000000.0,4010.0,66.0,15.8,4.2,1000
Jack Sholder,138.0,87.0,28.0,217.0,426.0,30000000.0,43485,1472,0.0,327.0,2200000.0,1985.0,359.0,5.4,1.85,0
Michael Spierig,292.0,98.0,35.0,16.0,125.0,29975979.0,105797,189,0.0,281.0,20000000.0,2009.0,37.0,6.5,2.35,0
Joe Nussbaum,207.0,301.0,54.0,3174.0,8714.0,29878634.0,63108,21601,11.0,157.0,34500000.0,6022.0,3663.0,17.0,6.05,0
John McNaughton,69.0,115.0,39.0,254.0,13000.0,29753944.0,90677,14275,3.0,389.0,20000000.0,1998.0,481.0,6.5,2.35,0
Kinka Usher,125.0,121.0,18.0,776.0,1000.0,29655590.0,53970,3986,4.0,435.0,65000000.0,1999.0,855.0,6.0,1.85,0
Craig R. Baxley,62.0,184.0,44.0,914.0,1174.0,29543314.0,12541,5865,3.0,127.0,24000000.0,3979.0,973.0,11.1,3.7,978
Sara Sugarman,74.0,89.0,10.0,231.0,811.0,29302097.0,23408,2167,8.0,105.0,15000000.0,2004.0,636.0,4.6,1.85,810
